date;ticker;stock;close;high;low;open;price_change;volume;volume_dollars
2004-06-07;'000003;Ｂ股指数;99.12799999999999;101.441;98.38799999999999;101.37700000000001;-2.298;238814;99062000.0
2004-06-04;'000003;Ｂ股指数;101.426;102.99600000000001;101.3;102.962;-1.428;182122;85062000.0
2004-06-03;'000003;Ｂ股指数;102.854;104.941;102.757;104.90299999999999;-2.015;151496;69132000.0
2004-06-02;'000003;Ｂ股指数;104.869;105.88799999999999;104.71;105.82700000000001;-1.008;126619;60122000.0
2004-06-01;'000003;Ｂ股指数;105.87700000000001;105.917;104.667;104.971;0.855;173465;81130000.0
2004-05-31;'000003;Ｂ股指数;105.022;105.50299999999999;104.755;105.405;-0.119;132519;64386000.0
2004-05-28;'000003;Ｂ股指数;105.141;105.87;105.072;105.82;-0.469;120764;60422000.0
2004-05-27;'000003;Ｂ股指数;105.61;105.721;103.64299999999999;104.024;2.079;215650;102245000.0
2004-05-26;'000003;Ｂ股指数;103.531;103.82799999999999;103.19200000000001;103.542;0.045;97230;42404000.0
2004-05-25;'000003;Ｂ股指数;103.486;104.964;103.177;104.959;-1.28;119600;52086000.0
2004-05-24;'000003;Ｂ股指数;104.766;105.397;104.52;105.07600000000001;-0.013;106146;50529000.0
2004-05-21;'000003;Ｂ股指数;104.779;104.807;104.12700000000001;104.36399999999999;0.645;81094;34993000.0
2004-05-20;'000003;Ｂ股指数;104.134;104.96700000000001;103.925;104.726;-0.468;71964;31298000.0
2004-05-19;'000003;Ｂ股指数;104.602;105.25399999999999;103.844;103.86200000000001;0.894;148993;64519000.0
2004-05-18;'000003;Ｂ股指数;103.708;103.87299999999999;102.355;102.546;1.146;122488;55042000.0
2004-05-17;'000003;Ｂ股指数;102.56200000000001;104.118;102.325;104.01100000000001;-1.414;159625;75314000.0
2004-05-14;'000003;Ｂ股指数;103.976;105.71700000000001;103.82700000000001;105.65899999999999;-1.412;123273;54668000.0
2004-05-13;'000003;Ｂ股指数;105.38799999999999;107.18799999999999;105.32;107.086;-1.149;249779;104348000.0
2004-05-12;'000003;Ｂ股指数;106.537;106.542;104.21600000000001;104.3;2.444;195094;76576000.0
2004-05-11;'000003;Ｂ股指数;104.09299999999999;105.182;103.335;103.366;0.075;176017;77167000.0
2004-05-10;'000003;Ｂ股指数;104.01799999999999;107.969;103.859;106.98299999999999;-3.006;214349;101767000.0
2004-04-30;'000003;Ｂ股指数;107.024;108.18299999999999;106.671;106.98899999999999;0.206;222557;114278000.0
2004-04-29;'000003;Ｂ股指数;106.818;110.1;106.59299999999999;109.79799999999999;-2.962;246344;114008000.0
2004-04-28;'000003;Ｂ股指数;109.78;110.52600000000001;109.191;109.719;0.106;201683;98318990.0
2004-04-27;'000003;Ｂ股指数;109.67399999999999;111.37299999999999;109.53;110.999;-1.182;221084;111865000.0
2004-04-26;'000003;Ｂ股指数;110.85600000000001;112.113;110.55;111.682;-0.72;194870;96330000.0
2004-04-23;'000003;Ｂ股指数;111.57600000000001;113.34700000000001;111.521;113.339;-1.882;190966;91822000.0
2004-04-22;'000003;Ｂ股指数;113.458;113.831;112.742;113.234;0.26;297419;132536000.0
2004-04-21;'000003;Ｂ股指数;113.198;114.13600000000001;112.93700000000001;113.49600000000001;-0.641;223960;101853990.0
2004-04-20;'000003;Ｂ股指数;113.839;115.443;113.759;115.44200000000001;-1.625;245570;125078990.0
2004-04-19;'000003;Ｂ股指数;115.464;115.92;115.03;115.814;-0.113;125578;64463000.0
2004-04-16;'000003;Ｂ股指数;115.57700000000001;115.77799999999999;114.37200000000001;115.26799999999999;0.337;172274;78230000.0
2004-04-15;'000003;Ｂ股指数;115.24;116.421;115.064;116.09200000000001;-0.895;108265;53311000.0
2004-04-14;'000003;Ｂ股指数;116.135;116.867;115.39;116.779;-0.581;170059;78203000.0
2004-04-13;'000003;Ｂ股指数;116.71600000000001;117.73299999999999;116.557;117.491;-0.573;125896;60814000.0
2004-04-12;'000003;Ｂ股指数;117.289;117.396;116.507;117.176;0.123;150016;72658000.0
2004-04-09;'000003;Ｂ股指数;117.166;119.165;116.993;119.145;-1.996;258317;118248990.0
2004-04-08;'000003;Ｂ股指数;119.162;119.779;119.01799999999999;119.772;-0.444;165498;85388990.0
2004-04-07;'000003;Ｂ股指数;119.60600000000001;119.911;119.302;119.8;-0.045;231515;131011000.0
2004-04-06;'000003;Ｂ股指数;119.65100000000001;119.677;118.595;118.85;0.983;220739;120993000.0
2004-04-05;'000003;Ｂ股指数;118.66799999999999;119.163;118.36399999999999;118.912;-0.042;138120;75807000.0
2004-04-02;'000003;Ｂ股指数;118.71;118.87;118.025;118.12200000000001;0.788;271016;160901990.0
2004-04-01;'000003;Ｂ股指数;117.92200000000001;118.08200000000001;117.40299999999999;117.471;0.759;145099;76750000.0
2004-03-31;'000003;Ｂ股指数;117.163;117.32700000000001;116.491;116.491;0.711;145517;85596000.0
2004-03-30;'000003;Ｂ股指数;116.45200000000001;116.975;116.154;116.73899999999999;-0.096;104175;57600000.0
2004-03-29;'000003;Ｂ股指数;116.54799999999999;117.48200000000001;116.509;117.323;-0.708;123712;68048000.0
2004-03-26;'000003;Ｂ股指数;117.256;117.81200000000001;117.046;117.709;-0.378;165679;98045000.0
2004-03-25;'000003;Ｂ股指数;117.634;118.26299999999999;117.492;117.76700000000001;-0.138;245512;127943000.0
2004-03-24;'000003;Ｂ股指数;117.772;118.581;117.46700000000001;118.47;-0.566;219473;120741990.0
2004-03-23;'000003;Ｂ股指数;118.338;119.40799999999999;118.196;118.515;-0.01;314080;153939000.0
2004-03-22;'000003;Ｂ股指数;118.348;118.914;117.85799999999999;118.84100000000001;-0.439;234258;111052000.0
2004-03-19;'000003;Ｂ股指数;118.787;118.822;117.61;118.02600000000001;1.02;183650;86186000.0
2004-03-18;'000003;Ｂ股指数;117.76700000000001;119.50200000000001;117.67299999999999;119.155;-1.377;196849;91743990.0
2004-03-17;'000003;Ｂ股指数;119.14399999999999;119.32;118.37700000000001;119.083;0.21;209881;99222000.0
2004-03-16;'000003;Ｂ股指数;118.934;119.471;118.545;118.885;0.059;227122;118086000.0
2004-03-15;'000003;Ｂ股指数;118.875;118.976;116.53;116.53;2.592;320265;150103990.0
2004-03-12;'000003;Ｂ股指数;116.28299999999999;117.6;115.431;117.565;-1.206;190540;99420000.0
2004-03-11;'000003;Ｂ股指数;117.48899999999999;117.802;116.595;116.935;0.805;291988;141132990.0
2004-03-10;'000003;Ｂ股指数;116.684;116.712;114.081;114.11200000000001;2.628;246997;117975000.0
2004-03-09;'000003;Ｂ股指数;114.056;114.93700000000001;113.956;114.241;-0.149;242671;120768990.0
2004-03-08;'000003;Ｂ股指数;114.205;116.26899999999999;114.177;116.053;-1.739;228095;116286000.0
2004-03-05;'000003;Ｂ股指数;115.944;117.162;115.853;116.75399999999999;-0.857;202022;103228990.0
2004-03-04;'000003;Ｂ股指数;116.801;117.45100000000001;115.3;117.387;-0.585;352263;184141990.0
2004-03-03;'000003;Ｂ股指数;117.38600000000001;118.87299999999999;117.25299999999999;118.87299999999999;-1.484;188767;92481000.0
2004-03-02;'000003;Ｂ股指数;118.87;119.245;118.537;118.814;-0.278;179328;91117000.0
2004-03-01;'000003;Ｂ股指数;119.148;119.17;118.353;118.95100000000001;0.278;194158;102083000.0
2004-02-27;'000003;Ｂ股指数;118.87;118.905;117.88600000000001;118.147;0.731;234067;119305000.0
2004-02-26;'000003;Ｂ股指数;118.139;119.02799999999999;117.22399999999999;119.02799999999999;-1.042;418965;201737990.0
2004-02-25;'000003;Ｂ股指数;119.181;121.584;119.035;121.07;-1.734;388358;180487990.0
2004-02-24;'000003;Ｂ股指数;120.915;120.93;119.13;120.434;0.414;616388;291623010.0
2004-02-23;'000003;Ｂ股指数;120.501;122.22200000000001;120.47200000000001;121.23;-0.509;551418;259367990.0
2004-02-20;'000003;Ｂ股指数;121.01;122.49700000000001;120.745;122.34899999999999;-1.169;530984;250940000.0
2004-02-19;'000003;Ｂ股指数;122.179;122.943;121.715;122.45700000000001;-0.067;538601;263220980.0
2004-02-18;'000003;Ｂ股指数;122.24600000000001;122.27;120.991;121.176;1.375;636580;349628010.0
2004-02-17;'000003;Ｂ股指数;120.87100000000001;120.935;119.89399999999999;120.087;1.05;446302;257451990.0
2004-02-16;'000003;Ｂ股指数;119.821;119.84700000000001;117.954;118.02799999999999;2.019;352251;166437990.0
2004-02-13;'000003;Ｂ股指数;117.802;118.804;117.68299999999999;118.406;-0.462;321530;157400990.0
2004-02-12;'000003;Ｂ股指数;118.264;118.958;118.012;118.2;0.465;351878;148488000.0
2004-02-11;'000003;Ｂ股指数;117.79899999999999;119.038;116.89399999999999;118.917;-1.2;492044;206597990.0
2004-02-10;'000003;Ｂ股指数;118.999;120.51899999999999;118.53200000000001;119.552;-0.302;715032;310979000.0
2004-02-09;'000003;Ｂ股指数;119.301;119.68299999999999;117.806;117.806;1.423;492780;224044000.0
2004-02-06;'000003;Ｂ股指数;117.87799999999999;120.514;117.845;120.086;-2.202;915592;385552970.0
2004-02-05;'000003;Ｂ股指数;120.08;120.09700000000001;118.95;119.777;0.87;763058;318902010.0
2004-02-04;'000003;Ｂ股指数;119.21;119.288;116.94;116.949;2.634;806770;341534020.0
2004-02-03;'000003;Ｂ股指数;116.57600000000001;116.685;115.869;116.396;0.474;442946;189454000.0
2004-02-02;'000003;Ｂ股指数;116.102;117.635;114.55;115.426;1.514;556150;251351990.0
2004-01-30;'000003;Ｂ股指数;114.588;116.71700000000001;114.396;115.853;-1.264;497855;238544980.0
2004-01-29;'000003;Ｂ股指数;115.852;116.02;113.221;114.1;2.68;396363;206492990.0
2004-01-16;'000003;Ｂ股指数;113.17200000000001;113.931;112.071;112.413;1.028;454262;220170000.0
2004-01-15;'000003;Ｂ股指数;112.14399999999999;113.06700000000001;111.87799999999999;112.34100000000001;-0.331;316089;143093990.0
2004-01-14;'000003;Ｂ股指数;112.475;114.101;112.245;114.101;-1.261;394839;177926000.0
2004-01-13;'000003;Ｂ股指数;113.736;115.165;113.04899999999999;113.486;0.437;550262;243511990.0
2004-01-12;'000003;Ｂ股指数;113.29899999999999;113.529;111.12899999999999;113.06700000000001;0.167;466841;205539000.0
2004-01-09;'000003;Ｂ股指数;113.132;115.529;112.917;113.838;0.003;1199944;509810980.0
2004-01-08;'000003;Ｂ股指数;113.12899999999999;114.45200000000001;106.95299999999999;106.99799999999999;6.307;1261788;589933980.0
2004-01-07;'000003;Ｂ股指数;106.822;107.421;104.77;105.521;1.19;624271;285640000.0
2004-01-06;'000003;Ｂ股指数;105.632;107.169;103.73899999999999;106.238;-0.599;1160337;583649020.0
2004-01-05;'000003;Ｂ股指数;106.23100000000001;107.189;105.729;105.866;0.065;698471;315964980.0
2004-01-02;'000003;Ｂ股指数;106.166;106.62;104.794;104.867;1.228;347569;167039000.0
2003-12-31;'000003;Ｂ股指数;104.93799999999999;105.926;103.81700000000001;105.719;-0.761;279724;145400990.0
2003-12-30;'000003;Ｂ股指数;105.709;105.96700000000001;104.992;105.126;0.452;272610;129588990.0
2003-12-29;'000003;Ｂ股指数;105.24700000000001;105.949;104.869;105.932;-1.106;199433;88221000.0
2003-12-26;'000003;Ｂ股指数;106.353;106.694;105.792;106.50299999999999;-0.174;294490;113915000.0
2003-12-25;'000003;Ｂ股指数;106.527;108.421;106.305;108.15299999999999;-1.56;422584;190783010.0
2003-12-24;'000003;Ｂ股指数;108.087;108.81700000000001;104.99600000000001;105.06200000000001;3.048;551167;248546990.0
2003-12-23;'000003;Ｂ股指数;105.039;105.803;103.882;104.303;0.86;455203;197997990.0
2003-12-22;'000003;Ｂ股指数;104.179;104.37299999999999;100.47;104.324;-0.414;610950;274160000.0
2003-12-19;'000003;Ｂ股指数;104.59299999999999;108.26;104.50200000000001;108.075;-3.505;413905;186831990.0
2003-12-18;'000003;Ｂ股指数;108.098;108.56;107.65299999999999;108.43700000000001;-0.49;136587;68796000.0
2003-12-17;'000003;Ｂ股指数;108.588;109.43;108.516;108.698;-0.144;214305;96923990.0
2003-12-16;'000003;Ｂ股指数;108.73200000000001;109.28200000000001;107.948;109.243;-0.414;231098;106992000.0
2003-12-15;'000003;Ｂ股指数;109.146;109.512;109.084;109.32799999999999;0.072;131889;59589000.0
2003-12-12;'000003;Ｂ股指数;109.074;109.535;108.925;109.193;-0.236;194893;76761000.0
2003-12-11;'000003;Ｂ股指数;109.31;110.51700000000001;109.055;110.382;-0.971;245237;95933990.0
2003-12-10;'000003;Ｂ股指数;110.281;110.50399999999999;109.839;109.973;0.374;166135;81968000.0
2003-12-09;'000003;Ｂ股指数;109.90700000000001;110.439;109.225;110.363;-0.402;204233;100461000.0
2003-12-08;'000003;Ｂ股指数;110.309;111.169;110.18299999999999;111.023;-0.673;167735;79766000.0
2003-12-05;'000003;Ｂ股指数;110.98200000000001;111.57799999999999;110.59700000000001;111.53299999999999;-0.522;199593;100286000.0
2003-12-04;'000003;Ｂ股指数;111.50399999999999;111.884;111.31200000000001;111.74600000000001;-0.249;188720;91078990.0
2003-12-03;'000003;Ｂ股指数;111.75299999999999;112.115;111.156;111.679;0.078;282805;145919000.0
2003-12-02;'000003;Ｂ股指数;111.675;112.455;111.427;112.073;-0.168;167598;88103990.0
2003-12-01;'000003;Ｂ股指数;111.84299999999999;111.93700000000001;110.447;110.447;1.469;218836;107492000.0
2003-11-28;'000003;Ｂ股指数;110.374;110.559;109.958;110.066;0.403;128397;61661000.0
2003-11-27;'000003;Ｂ股指数;109.971;111.64;109.821;111.60600000000001;-1.569;181444;87146000.0
2003-11-26;'000003;Ｂ股指数;111.54;112.036;111.26100000000001;111.76700000000001;-0.221;131451;67688000.0
2003-11-25;'000003;Ｂ股指数;111.76100000000001;112.61;111.619;112.13;-0.248;301103;143247000.0
2003-11-24;'000003;Ｂ股指数;112.009;112.014;110.385;110.391;1.533;241282;120460000.0
2003-11-21;'000003;Ｂ股指数;110.476;111.93799999999999;110.322;111.535;-0.948;230842;112938990.0
2003-11-20;'000003;Ｂ股指数;111.42399999999999;111.669;109.18700000000001;109.50200000000001;2.092;387229;188116990.0
2003-11-19;'000003;Ｂ股指数;109.33200000000001;109.77;107.759;107.962;1.272;178189;90903000.0
2003-11-18;'000003;Ｂ股指数;108.06;110.363;108.06;110.35799999999999;-2.214;242748;131211990.0
2003-11-17;'000003;Ｂ股指数;110.274;110.54;109.97;110.053;0.279;109606;58535000.0
2003-11-14;'000003;Ｂ股指数;109.995;110.337;109.075;110.146;-0.129;155259;82436000.0
2003-11-13;'000003;Ｂ股指数;110.124;110.51299999999999;108.98899999999999;110.06700000000001;0.107;239086;115531000.0
2003-11-12;'000003;Ｂ股指数;110.01700000000001;111.18799999999999;109.79;111.18799999999999;-1.2;238889;122618000.0
2003-11-11;'000003;Ｂ股指数;111.21700000000001;111.26;109.745;109.925;1.363;225796;112692000.0
2003-11-10;'000003;Ｂ股指数;109.854;111.86;108.729;111.587;-1.801;352342;176974000.0
2003-11-07;'000003;Ｂ股指数;111.655;113.86399999999999;110.37700000000001;113.86399999999999;-2.132;575322;274368980.0
2003-11-06;'000003;Ｂ股指数;113.787;114.633;112.12;113.399;0.554;874947;429511020.0
2003-11-05;'000003;Ｂ股指数;113.23299999999999;114.00200000000001;112.09200000000001;112.15700000000001;1.56;752062;356516990.0
2003-11-04;'000003;Ｂ股指数;111.67299999999999;115.446;111.574;112.934;-0.986;1180474;559055980.0
2003-11-03;'000003;Ｂ股指数;112.65899999999999;112.943;106.486;106.55799999999999;6.182;1225554;591492970.0
2003-10-31;'000003;Ｂ股指数;106.477;107.34899999999999;104.40299999999999;104.65799999999999;1.742;556867;279454000.0
2003-10-30;'000003;Ｂ股指数;104.735;105.12;104.251;104.796;0.064;334304;166797990.0
2003-10-29;'000003;Ｂ股指数;104.671;105.17;103.781;104.772;0.005;322072;157228980.0
2003-10-28;'000003;Ｂ股指数;104.666;105.634;103.618;104.664;0.013;224194;96726000.0
2003-10-27;'000003;Ｂ股指数;104.65299999999999;105.585;104.27600000000001;105.43799999999999;-0.785;129615;54200000.0
2003-10-24;'000003;Ｂ股指数;105.43799999999999;105.954;104.63799999999999;105.521;-0.081;137852;60690000.0
2003-10-23;'000003;Ｂ股指数;105.51899999999999;106.939;105.383;106.444;-0.887;255813;108453990.0
2003-10-22;'000003;Ｂ股指数;106.406;106.60700000000001;103.685;103.735;2.667;356010;147784990.0
2003-10-21;'000003;Ｂ股指数;103.73899999999999;103.786;103.05799999999999;103.566;0.411;97315;42125000.0
2003-10-20;'000003;Ｂ股指数;103.32799999999999;103.42;102.928;103.369;0.195;115882;55335000.0
2003-10-17;'000003;Ｂ股指数;103.133;103.76899999999999;102.62700000000001;102.948;0.127;147597;65440000.0
2003-10-16;'000003;Ｂ股指数;103.006;104.82600000000001;102.917;104.742;-1.606;177221;74394000.0
2003-10-15;'000003;Ｂ股指数;104.61200000000001;107.37799999999999;104.411;105.553;-0.763;355651;152551010.0
2003-10-14;'000003;Ｂ股指数;105.375;105.66799999999999;104.351;105.21;0.344;288730;128488990.0
2003-10-13;'000003;Ｂ股指数;105.031;106.529;104.67200000000001;106.038;-0.96;344284;147930000.0
2003-10-10;'000003;Ｂ股指数;105.991;106.402;100.244;100.38600000000001;5.584;730366;314340000.0
2003-10-09;'000003;Ｂ股指数;100.40700000000001;100.48;99.839;100.09100000000001;0.347;119194;56886000.0
2003-10-08;'000003;Ｂ股指数;100.06;100.318;99.083;99.215;0.937;116421;52031000.0
2003-09-30;'000003;Ｂ股指数;99.12299999999999;99.40100000000001;98.33200000000001;98.525;0.583;92239;39646000.0
2003-09-29;'000003;Ｂ股指数;98.54;98.689;97.948;98.67399999999999;-0.087;56574;23297000.0
2003-09-26;'000003;Ｂ股指数;98.62700000000001;98.83200000000001;98.493;98.633;-0.115;34887;14638000.0
2003-09-25;'000003;Ｂ股指数;98.742;99.999;98.389;99.99600000000001;-1.19;88936;37260000.0
2003-09-24;'000003;Ｂ股指数;99.932;99.99700000000001;99.24;99.44;0.534;109672;45241000.0
2003-09-23;'000003;Ｂ股指数;99.398;99.40700000000001;98.17200000000001;98.22;1.143;105124;38001000.0
2003-09-22;'000003;Ｂ股指数;98.255;98.978;98.022;98.514;-0.041;58054;23338000.0
2003-09-19;'000003;Ｂ股指数;98.296;98.53399999999999;97.92200000000001;98.346;-0.049;74863;30412000.0
2003-09-18;'000003;Ｂ股指数;98.345;98.469;97.581;98.016;0.549;78136;31569000.0
2003-09-17;'000003;Ｂ股指数;97.796;99.171;97.604;99.061;-1.194;73209;29802000.0
2003-09-16;'000003;Ｂ股指数;98.99;99.087;97.634;97.73100000000001;1.347;91336;37459000.0
2003-09-15;'000003;Ｂ股指数;97.64299999999999;98.835;97.552;98.285;-0.584;69278;27074000.0
2003-09-12;'000003;Ｂ股指数;98.227;99.17;97.889;99.094;-0.89;67931;27463000.0
2003-09-11;'000003;Ｂ股指数;99.117;99.45299999999999;98.97;99.072;0.126;48909;19792000.0
2003-09-10;'000003;Ｂ股指数;98.991;99.03;98.36;98.775;0.281;64106;26610000.0
2003-09-09;'000003;Ｂ股指数;98.71;99.469;98.15799999999999;99.351;-0.61;85885;35227000.0
2003-09-08;'000003;Ｂ股指数;99.32;99.925;99.06299999999999;99.921;-0.806;76014;30286000.0
2003-09-05;'000003;Ｂ股指数;100.126;102.052;99.743;102.01799999999999;-1.817;135742;53110000.0
2003-09-04;'000003;Ｂ股指数;101.943;103.029;101.848;102.57600000000001;-0.571;114801;48530000.0
2003-09-03;'000003;Ｂ股指数;102.514;102.667;101.37899999999999;102.49700000000001;0.073;116329;46610000.0
2003-09-02;'000003;Ｂ股指数;102.441;103.22399999999999;101.866;102.78299999999999;-0.186;197252;82417000.0
2003-09-01;'000003;Ｂ股指数;102.62700000000001;102.65700000000001;100.165;100.17200000000001;2.425;212703;84933000.0
2003-08-29;'000003;Ｂ股指数;100.20200000000001;100.212;98.73200000000001;99.46700000000001;0.91;115397;46149000.0
2003-08-28;'000003;Ｂ股指数;99.292;100.446;99.225;100.071;-0.624;90215;35914000.0
2003-08-27;'000003;Ｂ股指数;99.916;100.285;99.27;99.94200000000001;0.01;98230;37929000.0
2003-08-26;'000003;Ｂ股指数;99.906;100.148;98.749;98.779;1.105;115577;44544000.0
2003-08-25;'000003;Ｂ股指数;98.801;99.99700000000001;98.33;99.993;-1.346;150500;61469000.0
2003-08-22;'000003;Ｂ股指数;100.147;100.975;98.79899999999999;98.804;1.34;246784;99630000.0
2003-08-21;'000003;Ｂ股指数;98.807;99.38;97.43299999999999;98.182;0.513;193440;74552000.0
2003-08-20;'000003;Ｂ股指数;98.294;101.34899999999999;96.23200000000001;101.25200000000001;-2.778;451941;173271000.0
2003-08-19;'000003;Ｂ股指数;101.072;102.17299999999999;100.719;100.73700000000001;0.186;220585;87013000.0
2003-08-18;'000003;Ｂ股指数;100.88600000000001;105.354;100.75299999999999;105.338;-4.579;373336;148650000.0
2003-08-15;'000003;Ｂ股指数;105.465;106.904;105.435;106.90100000000001;-1.362;160370;68555000.0
2003-08-14;'000003;Ｂ股指数;106.82700000000001;108.145;106.713;107.626;-0.917;150077;65383000.0
2003-08-13;'000003;Ｂ股指数;107.744;109.03;107.59;108.807;-1.039;109320;48123000.0
